Nome;Link;Avaliacao;Preço Antigo;Parcelas;Preço Parcelado;Preço a Vista
Smartphone Moto G24 XT2423-6 Motorola;https://www.magazineluiza.com.br/smartphone-moto-g24-xt2423-6-motorola/p/ehcgaj938f/te/srmt/;ou ;2999,0;R$ 1.926,51 em 10x de R$ 192,65 sem juros;1926,51;1099,9
Smartphone Motorola Moto G23 128GB PRETO;https://www.magazineluiza.com.br/smartphone-motorola-moto-g23-128gb-preto/p/jhj76hj9eg/te/srmt/;ou ;390,0;R$ 684,75 em 5x de R$ 136,95 sem juros;684,75;1207,8
Smartphone xiaomi redmi 13c 8gb 256gb preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-8gb-256gb-preto/p/gj21bh94hj/te/xiao/;ou ;1680,0;R$ 1.299,00 em 12x de R$ 108,25 sem juros;1299,0;1799,99
Smartphone Samsung Galaxy S23 128GB Preto;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s23-128gb-preto-5g-smartwatch-samsung-galaxy-watch-fe-40mm/p/239089400/te/ceba/;ou ;1999,0;R$ 1.049,00 em 6x de R$ 174,83 sem juros;1049,0;4948,2
Smartphone Galaxy A15 A155M 128 GB Samsung;https://www.magazineluiza.com.br/smartphone-galaxy-a15-a155m-128-gb-samsung/p/jd71810785/te/ga15/;ou ;4499,0;R$ 5.419,99 em 10x de R$ 542,00 sem juros;5419,99;1198,8
Smartphone Xiaomi Pocophone X6 5G 8GB RAM 256GB;https://www.magazineluiza.com.br/smartphone-xiaomi-pocophone-x6-5g-8gb-ram-256gb/p/jefjf12gfg/te/xiao/;ou ;4499,0;R$ 799,00 em 6x de R$ 133,17 sem juros;799,0;1995,0
Smartphone Samsung Galaxy S24 Ultra 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-512gb-titanio-preto-5g-smartwatch-watch7-40mm-creme/p/239069700/te/s24u/;ou ;1999,0;R$ 1.199,99 em 9x de R$ 133,33 sem juros;1199,99;8414,1
Smartphone Xiaomi Redmi 12 4G 8gb 256gb;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-12-4g-8gb-256gb/p/hh0829h13c/te/xiao/;ou ;2699,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;1529,0
Smartphone Celular Motorola G34 5G 128G Superbateria Azul;https://www.magazineluiza.com.br/smartphone-celular-motorola-g34-5g-128g-superbateria-azul/p/jece21h43d/te/srmt/;ou ;6499,0;R$ 4.769,00 em 10x de R$ 476,90 sem juros;4769,0;1368,67
Smartphone xiaomi redmi 13c 4gb 128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-azul/p/kajh94c222/te/tcsp/;ou ;69,99;R$ 1.839,99 em 10x de R$ 184,00 sem juros;1839,99;965,99
Smartphone Positivo S513 32GB Vermelho;https://www.magazineluiza.com.br/smartphone-positivo-s513-32gb-vermelho/p/fc3e6k6bhd/te/spst/;ou ;2000,0;R$ 129,00 em 4x de R$ 32,25 sem juros;129,0;752,24
Smartphone Pσco X6 256GB (12GB RAM) Azul;https://www.magazineluiza.com.br/smartphone-psco-x6-256gb-12gb-ram-azul-poco/p/kjk15jb49c/te/tcsp/;ou ;1799,0;R$ 2.349,99 em 10x de R$ 235,00 sem juros;2349,99;2009,61
Smartphone Samsung Galaxy S24 Ultra 6,8” 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-512gb-violeta-5g-smartwatch-samsung-galaxy-watch7/p/239083500/te/s24u/;ou ;2699,0;R$ 1.219,40 em 6x de R$ 203,23 sem juros;1219,4;8504,1
"Celular Smartphone Samsung Galaxy A54 5G 256gb 8gb Ram Verde NFC 5000mAh Tela 6.4"" 50 mpx";https://www.magazineluiza.com.br/celular-smartphone-samsung-galaxy-a54-5g-256gb-8gb-ram-verde-nfc-5000mah-tela-6-4-50-mpx/p/fhj3hh06af/te/galx/;ou ;26,09;R$ 899,00 em 7x de R$ 128,43 sem juros;899,0;2659,0
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Escuro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-escuro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216400/te/ga15/;4.8 (8938);4499,0;R$ 1.249,99 em 10x de R$ 125,00 sem juros;1249,99;854,1
"Smartphone Samsung Galaxy A55 128GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157600/te/ga55/;4.8 (2481);1799,0;R$ 367,00 em 12x de R$ 30,58 sem juros;367,0;1791,0
"Smartphone Samsung Galaxy S24 Ultra 6,8"" Galaxy AI 256GB Titânio Cinza 5G 12GB RAM Câm. Quádrupla 200MP + Selfie 12MP Bateria 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-256gb-titanio-cinza-5g-12gb-ram-cam-quadrupla-200mp-selfie-12mp-bateria-5000mah-dual-chip/p/238093300/te/s24u/;4.8 (226);3489,9;R$ 1.299,99 em 10x de R$ 130,00 sem juros;1299,99;6898,5
"Smartphone Motorola Edge 40 Neo 5G 256GB 16GB RAM Boost Câmera Traseira Dupla 50MP + 13MP Selfie 32MP Tela 6.55"" Caneel Bay - Vegan Leather";https://www.magazineluiza.com.br/smartphone-motorola-edge-40-neo-5g-256gb-16gb-ram-boost-camera-traseira-dupla-50mp-13mp-selfie-32mp-tela-6-55-caneel-bay-vegan-leather/p/af3hj8h0jd/te/e40n/;4.8 (25);2000,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;1637,53
Smartphone Multilaser F Pro 2 P9152 32gb 4g Android 11 Preto;https://www.magazineluiza.com.br/smartphone-multilaser-f-pro-2-p9152-32gb-4g-android-11-preto/p/kcc0690b3c/te/smuf/;ou ;1899,9;R$ 4.769,00 em 10x de R$ 476,90 sem juros;4769,0;616,28
Smartphone Asus ZenFone Live (L1) 32GB Black 4G - 2GB RAM 5,5” Câm. 13MP + Câm. Selfie 5MP;https://www.magazineluiza.com.br/smartphone-asus-zenfone-live-l1-32gb-black-4g-2gb-ram-55-cam-13mp-cam-selfie-5mp/p/aabe4f2ja0/te/sass/;ou ;2999,0;R$ 3.099,00 em 10x de R$ 309,90 sem juros;3099,0;1299,0
Smartphone Multilaser G Max 2 Preto 13Mp 128GB 4GB Octa Core;https://www.magazineluiza.com.br/smartphone-multilaser-g-max-2-preto-13mp-128gb-4gb-octa-core/p/gb8068gkgj/te/smug/;ou ;36,12;R$ 5.419,99 em 10x de R$ 542,00 sem juros;5419,99;1049,0
Smartphone Samsung Galaxy A55 128GB Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-smartwatch-samsung-galaxy-watch6-classic-lte/p/239023400/te/ga55/;ou ;1999,0;R$ 999,00 em 8x de R$ 124,88 sem juros;999,0;4877,99
Smartphone Infinix Smart 6 64GB Verde 4G 2GB RAM 6,52” Câm. Dupla + Selfie 5MP Dual Chip;https://www.magazineluiza.com.br/smartphone-infinix-smart-6-64gb-verde-4g-2gb-ram-652-cam-dupla-selfie-5mp-dual-chip/p/236163100/te/tcsp/;4.6 (568);4499,0;R$ 1.999,00 em 10x de R$ 199,90 sem juros;1999,0;719,1
"Smartphone N0T 13 128GB 6GB RAM Dual SIM Tela 6.67"" - Verde";https://www.magazineluiza.com.br/smartphone-n0t-13-128gb-6gb-ram-dual-sim-tela-6-67-verde/p/ak257kd6a2/te/tcsp/;ou ;4499,0;R$ 1.300,18 em 10x de R$ 130,02 sem juros;1300,18;1079,99
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Escuro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-escuro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215600/te/ga15/;4.8 (3052);1999,0;R$ 5.999,00 em 10x de R$ 599,90 sem juros;5999,0;989,1
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Cinza 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-cinza-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238094500/te/gs24/;4.8 (95);299,0;R$ 3.099,00 em 10x de R$ 309,90 sem juros;3099,0;4292,1
"Smartphone N0T 13 5G 256GB 8GB RAM Dual SIM Tela 6.67"" - Azul";https://www.magazineluiza.com.br/smartphone-n0t-13-5g-256gb-8gb-ram-dual-sim-tela-6-67-azul/p/akb534ch49/te/tcsp/;ou ;2699,0;R$ 2.199,00 em 10x de R$ 219,90 sem juros;2199,0;1655,99
Celular do idoso alcatel ot-208 tela 1.45 rádio fm vermelho;https://www.magazineluiza.com.br/celular-do-idoso-alcatel-ot-208-tela-1-45-radio-fm-vermelho/p/ed65102912/te/ceba/;ou ;6499,0;R$ 1.289,00 em 10x de R$ 128,90 sem juros;1289,0;129,0
"Smartphone X6 Pro 5G 256GB 8GB RAM Dual SIM Tela 6.67"" - Preto";https://www.magazineluiza.com.br/smartphone-x6-pro-5g-256gb-8gb-ram-dual-sim-tela-6-67-preto/p/ca65b7j187/te/tcsp/;ou ;749,0;R$ 999,00 em 10x de R$ 99,90 sem juros;999,0;2114,99
Smartphone Nokia 2.4 64GB Cinza 4G Octa-Core - 3GB RAM Tela 6,5” Câm. Dupla + Selfie 5MP;https://www.magazineluiza.com.br/smartphone-nokia-2-4-64gb-cinza-4g-octa-core-3gb-ram-tela-65-cam-dupla-selfie-5mp/p/jh6d1b11bf/te/ceba/;ou ;450,0;R$ 999,00 em 8x de R$ 124,88 sem juros;999,0;1219,4
Smartphone Multilaser M23 Lite Dual Chip 128 GB 4 de Ram - Branco;https://www.magazineluiza.com.br/smartphone-multilaser-m23-lite-dual-chip-128-gb-4-de-ram-branco/p/fdga53e343/te/smul/;ou ;1799,0;R$ 5.949,00 em 10x de R$ 594,90 sem juros;5949,0;764,15
"Smartphone 13C 256GB 8GB RAM Dual SIM Tela 6.74"" - Verde";https://www.magazineluiza.com.br/smartphone-13c-256gb-8gb-ram-dual-sim-tela-6-74-verde/p/gjgc62hf4k/te/tcsp/;ou ;2699,0;R$ 1.199,99 em 9x de R$ 133,33 sem juros;1199,99;1124,99
Smartphone Multilaser F Pro 16GB Preto 4G - 1GB Tela 5,5” Câm. 5MP + Selfie 5MP Dual Chip;https://www.magazineluiza.com.br/smartphone-multilaser-f-pro-16gb-preto-4g-1gb-tela-55-cam-5mp-selfie-5mp-dual-chip/p/aa9g24aej0/te/smuf/;ou ;2100,0;R$ 2.049,99 em 10x de R$ 205,00 sem juros;2049,99;367,0
Smartphone Nokia 5.3 128GB Verde 4G Octa-Core 4GB RAM 6,55” Câm. Quádrupla + Selfie 8MP;https://www.magazineluiza.com.br/smartphone-nokia-5-3-128gb-verde-4g-octa-core-4gb-ram-655-cam-quadrupla-selfie-8mp/p/155592500/te/noki/;4.2 (245);4499,0;R$ 1.249,99 em 10x de R$ 125,00 sem juros;1249,99;1169,99
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (8938);1799,0;R$ 6.169,00 em 10x de R$ 616,90 sem juros;6169,0;989,1
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Violeta 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-violeta-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095800/te/gs24/;4.8 (95);249,9;R$ 1.590,00 em 10x de R$ 159,00 sem juros;1590,0;4292,1
Smartphone Motorola Moto G200 256GB Azul 5G Octa-Core 8GB RAM 6,8” Câm. Tripla + Selfie 16MP;https://www.magazineluiza.com.br/smartphone-motorola-moto-g200-256gb-azul-5g-octa-core-8gb-ram-68-cam-tripla-selfie-16mp/p/234076600/te/g200/;4.6 (905);39,9;R$ 999,00 em 10x de R$ 99,90 sem juros;999,0;2789,1
Smartphone Samsung Galaxy A55 128GB Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-smartwatch-samsung-galaxy-watch6-classic-lte/p/239022700/te/ga55/;ou ;279,0;R$ 1.419,00 em 10x de R$ 141,90 sem juros;1419,0;4877,99
"Smartphone Infinix Smart 8 X6525 128GB 8GB RAM Dual SIM Tela 6.6"" - Verde";https://www.magazineluiza.com.br/smartphone-infinix-smart-8-x6525-128gb-8gb-ram-dual-sim-tela-6-6-verde/p/bhj06dgbg7/te/ifnx/;ou ;2000,0;R$ 1.197,00 em 9x de R$ 133,00 sem juros;1197,0;849,15
