Nome;Link;Avaliacao;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta;Quantidade de Avaliações
Smartphone Motorola Moto G54 5g 256gb 8gb Verde + Ubook;https://produto.mercadolivre.com.br/MLB-3860213281-smartphone-motorola-moto-g54-5g-256gb-8gb-verde-ubook-_JM#polycard_client=search-nordic&position=12&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;ou R$1.499 em 10x R$149,90 sem juros;1499,0;1349,0;Mercado Livre;23/11/2024 13:11:12;
Celular Motorola G54 8ram Boost 256gb 5g Verde Vegan;https://produto.mercadolivre.com.br/MLB-5188736594-celular-motorola-g54-8ram-boost-256gb-5g-verde-vegan-_JM?searchVariation=182294691838#polycard_client=search-nordic&searchVariation=182294691838&position=13&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$146 sem juros;146,0;1459,0;Mercado Livre;23/11/2024 13:11:12;
Celular Motorola Moto G54  256gb 8gb Dual Sim Esim Midnight;https://produto.mercadolivre.com.br/MLB-3913689729-celular-motorola-moto-g54-256gb-8gb-dual-sim-esim-midnight-_JM?searchVariation=186131204227#polycard_client=search-nordic&searchVariation=186131204227&position=14&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$121,58;121,58;1254,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54, 6.5  256gb, Wifi + 5g - Grafite;https://produto.mercadolivre.com.br/MLB-5173802704-motorola-moto-g54-65-256gb-wifi-5g-grafite-_JM?searchVariation=182194576034#polycard_client=search-nordic&searchVariation=182194576034&position=15&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$109,60;109,6;1130,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb 8gb Verde + Ubook;https://produto.mercadolivre.com.br/MLB-3860187577-smartphone-motorola-moto-g54-5g-256gb-8gb-verde-ubook-_JM#polycard_client=search-nordic&position=16&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$138,21;138,21;1425,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 256gb 8gb Ram 6,5 Full Hd 5g;https://produto.mercadolivre.com.br/MLB-3604659249-smartphone-motorola-moto-g54-256gb-8gb-ram-65-full-hd-5g-_JM#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.8 (307);em 10x R$182,20 sem juros;182,2;1822,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Moto G54 Verde Tela 6,5 Imersiva Full Hd+ 256 Gb;https://produto.mercadolivre.com.br/MLB-4463213656-smartphone-moto-g54-verde-tela-65-imersiva-full-hd-256-gb-_JM#polycard_client=search-nordic&position=18&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.8 (18179);em 10x R$177,56 sem juros;177,56;1775,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 6.5  256gb 8gb Ram - Verde;https://produto.mercadolivre.com.br/MLB-3559406861-smartphone-motorola-moto-g54-5g-65-256gb-8gb-ram-verde-_JM?searchVariation=181328851375#polycard_client=search-nordic&searchVariation=181328851375&position=19&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$161,11 sem juros;161,11;1611,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256 Gb 8 Gb De Ram Cor Azul ;https://produto.mercadolivre.com.br/MLB-3604707733-smartphone-motorola-moto-g54-5g-256-gb-8-gb-de-ram-cor-azul-_JM#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.6 (28);em 12x R$161,37;161,37;1664,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb 8gb Ram 6.5 Azul-vegan;https://produto.mercadolivre.com.br/MLB-4040576374-smartphone-motorola-moto-g54-5g-256gb-8gb-ram-65-azul-vegan-_JM?searchVariation=179894797527#polycard_client=search-nordic&searchVariation=179894797527&position=21&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.6 (66);em 12x R$147,43;147,43;1520,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb 8gb Ram 6.5  Verde;https://produto.mercadolivre.com.br/MLB-4040670530-smartphone-motorola-moto-g54-5g-256gb-8gb-ram-65-verde-_JM?searchVariation=180097271517#polycard_client=search-nordic&searchVariation=180097271517&position=22&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.7 (76);em 12x R$147,43;147,43;1520,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Moto G54 5g 256gb, Xt2343 Motorola, Verde;https://produto.mercadolivre.com.br/MLB-3513990113-smartphone-moto-g54-5g-256gb-xt2343-motorola-verde-_JM?searchVariation=180698631071#polycard_client=search-nordic&searchVariation=180698631071&position=23&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$137,33 sem juros;137,33;1373,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256 Gb Azul 8 Gb Ram;https://produto.mercadolivre.com.br/MLB-3893511013-motorola-moto-g54-5g-256-gb-azul-8-gb-ram-_JM#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;5.0 (13);em 10x R$129,90 sem juros;129,9;1299,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb 8gb Ram Nfc Xt2343;https://produto.mercadolivre.com.br/MLB-4454498488-smartphone-motorola-moto-g54-5g-256gb-8gb-ram-nfc-xt2343-_JM?searchVariation=185941185757#polycard_client=search-nordic&searchVariation=185941185757&position=25&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$164,99 sem juros;164,99;1649,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 6.5  256gb 8gb Ram - Verde;https://produto.mercadolivre.com.br/MLB-3559480629-smartphone-motorola-moto-g54-5g-65-256gb-8gb-ram-verde-_JM?searchVariation=181327486905#polycard_client=search-nordic&searchVariation=181327486905&position=26&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$161,11 sem juros;161,11;1611,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Smartphone Moto G54 5g 256gb 8gb Ram 6,5 Full Hd;https://produto.mercadolivre.com.br/MLB-3604659397-motorola-smartphone-moto-g54-5g-256gb-8gb-ram-65-full-hd-_JM#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.7 (2167);em 12x R$161,37;161,37;1664,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256 Gb Azul 8 Gb Ram;https://produto.mercadolivre.com.br/MLB-4682075436-motorola-moto-g54-5g-256-gb-azul-8-gb-ram-_JM#polycard_client=search-nordic&position=28&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$155,25;155,25;1601,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb, 8gb Ram, Tela De 6.5;https://produto.mercadolivre.com.br/MLB-3578781401-smartphone-motorola-moto-g54-5g-256gb-8gb-ram-tela-de-65-_JM?searchVariation=181570953919#polycard_client=search-nordic&searchVariation=181570953919&position=29&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$158,68;158,68;1636,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Xt2343-1 Moto G54 256gb 5g Tela 6,5 ;https://produto.mercadolivre.com.br/MLB-3641222785-smartphone-motorola-xt2343-1-moto-g54-256gb-5g-tela-65-_JM?searchVariation=182286795079#polycard_client=search-nordic&searchVariation=182286795079&position=30&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$206,45 sem juros;206,45;2064,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb 8gb Ram Nfc Xt2343;https://produto.mercadolivre.com.br/MLB-4771801614-smartphone-motorola-moto-g54-5g-256gb-8gb-ram-nfc-xt2343-_JM?searchVariation=183109187373#polycard_client=search-nordic&searchVariation=183109187373&position=31&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$150,26;150,26;1549,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb 8gb Ram Nfc Xt2343;https://produto.mercadolivre.com.br/MLB-4771802180-smartphone-motorola-moto-g54-5g-256gb-8gb-ram-nfc-xt2343-_JM?searchVariation=183109187809#polycard_client=search-nordic&searchVariation=183109187809&position=32&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;5.0 (1);em 10x R$164,99 sem juros;164,99;1649,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Moto G54 5g 256gb, Xt2343 Motorola, Verde;https://produto.mercadolivre.com.br/MLB-3514016035-smartphone-moto-g54-5g-256gb-xt2343-motorola-verde-_JM?searchVariation=180698618875#polycard_client=search-nordic&searchVariation=180698618875&position=33&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$129,15;129,15;1332,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Moto G54 5g Tela 6.5  256gb 4gb + 4gb Ram Boost;https://produto.mercadolivre.com.br/MLB-3850693757-smartphone-moto-g54-5g-tela-65-256gb-4gb-4gb-ram-boost-_JM?searchVariation=181663873040#polycard_client=search-nordic&searchVariation=181663873040&position=34&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$135,63;135,63;1399,0;Mercado Livre;23/11/2024 13:11:12;
 Moto G54 Dual Sim 256 Gb Grafite 8 Gb Ram;https://produto.mercadolivre.com.br/MLB-4713881282-moto-g54-dual-sim-256-gb-grafite-8-gb-ram-_JM#polycard_client=search-nordic&position=35&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$190,45 sem juros;190,45;1904,0;Mercado Livre;23/11/2024 13:11:12;
 Moto G54 Dual Sim 256 Gb Grafite 8 Gb Ram;https://produto.mercadolivre.com.br/MLB-3705309635-moto-g54-dual-sim-256-gb-grafite-8-gb-ram-_JM#polycard_client=search-nordic&position=36&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$143,92 sem juros;143,92;1439,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256gb 8gb Ram Tela 6.5 Dual Verde;https://produto.mercadolivre.com.br/MLB-4540426858-motorola-moto-g54-5g-256gb-8gb-ram-tela-65-dual-verde-_JM?searchVariation=182178516607#polycard_client=search-nordic&searchVariation=182178516607&position=37&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$176,79 sem juros;176,79;1767,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256gb/8gb Ram Dual Tela 6.5 Verde;https://produto.mercadolivre.com.br/MLB-3633544107-motorola-moto-g54-5g-256gb8gb-ram-dual-tela-65-verde-_JM?searchVariation=180117765446#polycard_client=search-nordic&searchVariation=180117765446&position=38&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$190,45 sem juros;190,45;1904,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256gb 8gb Ram Tela 6.5 Dual Verde;https://produto.mercadolivre.com.br/MLB-4540448846-motorola-moto-g54-5g-256gb-8gb-ram-tela-65-dual-verde-_JM?searchVariation=182178490529#polycard_client=search-nordic&searchVariation=182178490529&position=39&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$165,85;165,85;1710,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256gb/8gb Ram Dual Tela 6.5 Verde;https://produto.mercadolivre.com.br/MLB-3633582589-motorola-moto-g54-5g-256gb8gb-ram-dual-tela-65-verde-_JM?searchVariation=182178539263#polycard_client=search-nordic&searchVariation=182178539263&position=40&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$155,25;155,25;1601,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256 Gb Verde 8 Gb Ram;https://produto.mercadolivre.com.br/MLB-3911852271-smartphone-motorola-moto-g54-5g-256-gb-verde-8-gb-ram-_JM?searchVariation=186107520727#polycard_client=search-nordic&searchVariation=186107520727&position=41&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$149,99 sem juros;149,99;1499,0;Mercado Livre;23/11/2024 13:11:12;
 Moto G54 Dual Sim 256 Gb Grafite 8 Gb Ram;https://produto.mercadolivre.com.br/MLB-5126938670-moto-g54-dual-sim-256-gb-grafite-8-gb-ram-_JM#polycard_client=search-nordic&position=42&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.7 (1165);em 12x R$125,94;125,94;1299,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256/8gb;https://produto.mercadolivre.com.br/MLB-5187827526-motorola-moto-g54-5g-2568gb-_JM?searchVariation=182287229546#polycard_client=search-nordic&searchVariation=182287229546&position=43&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$189,90 sem juros;189,9;1899,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 6.5 Polegadas 256gb 8gb Ram;https://produto.mercadolivre.com.br/MLB-3670631631-smartphone-motorola-moto-g54-5g-65-polegadas-256gb-8gb-ram-_JM?searchVariation=180372130570#polycard_client=search-nordic&searchVariation=180372130570&position=44&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$134,29 sem juros;134,29;1342,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 6.5 Polegadas 256gb 8gb Ram;https://produto.mercadolivre.com.br/MLB-4632083824-smartphone-motorola-moto-g54-5g-65-polegadas-256gb-8gb-ram-_JM?searchVariation=180372086126#polycard_client=search-nordic&searchVariation=180372086126&position=45&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$126,29;126,29;1302,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256gb 8gb Ram Nfc Xt2343;https://produto.mercadolivre.com.br/MLB-4454562490-smartphone-motorola-moto-g54-5g-256gb-8gb-ram-nfc-xt2343-_JM?searchVariation=179854265886#polycard_client=search-nordic&searchVariation=179854265886&position=46&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$148,72;148,72;1534,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 256gb;https://produto.mercadolivre.com.br/MLB-5183740944-motorola-moto-g54-256gb-_JM?searchVariation=182266840868#polycard_client=search-nordic&searchVariation=182266840868&position=47&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$129,90 sem juros;129,9;1299,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 5g 256 Gb Negro Espacial;https://produto.mercadolivre.com.br/MLB-5170576366-smartphone-motorola-moto-g54-5g-256-gb-negro-espacial-_JM?searchVariation=182181069518#polycard_client=search-nordic&searchVariation=182181069518&position=48&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 12x R$116,34;116,34;1200,0;Mercado Livre;23/11/2024 13:11:12;
Barato Motorola Moto G54 5g 256/8gb Verde Pouco Usado;https://produto.mercadolivre.com.br/MLB-3910672309-barato-motorola-moto-g54-5g-2568gb-verde-pouco-usado-_JM?searchVariation=182255902714#polycard_client=search-nordic&searchVariation=182255902714&position=49&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;0;em 10x R$112,90 sem juros;112,9;1129,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Smartphone Moto G54 5g 256gb 8gb Ram 6,5  Full Hd;https://produto.mercadolivre.com.br/MLB-3622386983-motorola-smartphone-moto-g54-5g-256gb-8gb-ram-65-full-hd-_JM#polycard_client=search-nordic&position=50&search_layout=stack&type=item&tracking_id=ffc0b468-61a8-489f-b742-232668b9c288;4.7 (2094);em 10x R$174 sem juros;174,0;1740,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 128gb 4gb Ram + Fone Tws Grátis;https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Tnx2KVT%2FSSOjA1%2FikYR02VC85vVxrYSlR9tet0DoliiisrIVlaXC%2BBWMUsC8g4nZPSjwKrLOgV80C56jMWQRrCAC05FiO7Gfoi70hk8nfGtark0EsubhGjhXtFUYfEVKNoK9nrHJ99C1eR%2BVKn1FMm8zk0E%2BUzWIdF%2B1RgCczY%2FEFflBpFfIUADlrq4IbsV2RNAKkQCAU5RBH4qxbumgjL%2BbQl4oqXvvNWGRvzO%2FeDz6Dzb%2B1nLVvBWXK8pipF%2BYS3EZgEngpg7yiTw7MwQLqgvuY9ZFU5gLEzfYSFPScbar8Pf3xhdC220%2BS%2BCv7yqqeqqgWyWH70CDil6m4vKEhHYN9jq4z57R7ukcxMeTJXekcaAkcOe5RYhJJDtDp%2Bb5JyDjMgJYiUlsEvEL6O4gkqNUxPFHdzmobQObM7dBX4VNH11gTkoiyut%2B1A0Zz%2FGmXKaEtSg6axXq0EpXfF2Jkiy9iQamZ4Td3SOoASy8D%2BlV9PAjbClua1wgIYBrReTnBFBrMbzEb%2BHoHjjziCX3C3EReazecSucxILaTsG8WkyAEOWiRgQgI0w26Yjw2rGJUn4IxnypA5zbPR6tLOnGrKKPTcHRvQV9z2ngNGEXLT6ZFpNAQe76I2mbPIpN9MTIBFaZWGstU3Hsfymsm16am5tWHLFDRd%2BvgCXG6zmFumVHW05qWSFQIK7oV%2FmEnMis%2Fu8%3D&rb=x#polycard_client=search-nordic&tracking_id=a6448dab-5382-4bf6-a4f5-cc64e6a8fdfd;0;em 10x R$129,90 sem juros;129,9;1299,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Motorola Moto G54 256gb 8gb Ram 6,5  Full Hd 5g;https://produto.mercadolivre.com.br/MLB-3622168173-smartphone-motorola-moto-g54-256gb-8gb-ram-65-full-hd-5g-_JM#polycard_client=search-nordic&position=3&search_layout=stack&type=item&tracking_id=a6448dab-5382-4bf6-a4f5-cc64e6a8fdfd;0;em 10x R$174 sem juros;174,0;1740,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Moto G54 Camera 50mp 5000mah 256gb Dolby Atmos 5g;https://produto.mercadolivre.com.br/MLB-4495532332-smartphone-moto-g54-camera-50mp-5000mah-256gb-dolby-atmos-5g-_JM#polycard_client=search-nordic&position=4&search_layout=stack&type=item&tracking_id=a6448dab-5382-4bf6-a4f5-cc64e6a8fdfd;4.7 (2103);em 12x R$157,30;157,3;1622,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Moto G54 Verde Tela 6,5 Imersiva Full Hd+ 256 Gb;https://produto.mercadolivre.com.br/MLB-3615499507-smartphone-moto-g54-verde-tela-65-imersiva-full-hd-256-gb-_JM#polycard_client=search-nordic&position=5&search_layout=stack&type=item&tracking_id=a6448dab-5382-4bf6-a4f5-cc64e6a8fdfd;0;em 12x R$157,30;157,3;1622,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256gb 8gb Ram Tela 6.5 Dual Verde;https://produto.mercadolivre.com.br/MLB-4540460904-motorola-moto-g54-5g-256gb-8gb-ram-tela-65-dual-verde-_JM?searchVariation=180117790310#polycard_client=search-nordic&searchVariation=180117790310&position=6&search_layout=stack&type=item&tracking_id=a6448dab-5382-4bf6-a4f5-cc64e6a8fdfd;0;em 12x R$164,72;164,72;1699,0;Mercado Livre;23/11/2024 13:11:12;
Motorola Moto G54 5g 256gb/8gb Ram Dual Tela 6.5 Verde;https://produto.mercadolivre.com.br/MLB-3633569623-motorola-moto-g54-5g-256gb8gb-ram-dual-tela-65-verde-_JM?searchVariation=182178502837#polycard_client=search-nordic&searchVariation=182178502837&position=7&search_layout=stack&type=item&tracking_id=a6448dab-5382-4bf6-a4f5-cc64e6a8fdfd;0;em 10x R$182,70 sem juros;182,7;1827,0;Mercado Livre;23/11/2024 13:11:12;
Smartphone Moto G54 5G 256GB 8GB RAM Azul - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Moto-G54-256GB-Azul/dp/B0CGVWDFSQ/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-1&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;em até 12x de R$ 96,49 sem juros;96,49;1041,3;Amazon;23/11/2024 13:11:44;3.547
Smartphone Motorola Moto G54 5G 256Gb 8Gb Ram Grafite  ;https://www.amazon.com.br/Smartphone-Motorola-Moto-256Gb-Grafite/dp/B00JWSY1M4/ref=sr_1_2?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-2&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;em até 10x de R$ 134,90 sem juros;134,9;1349,0;Amazon;23/11/2024 13:11:44;109
Smartphone Motorola Moto G34 5G 256GB 8GB RAM + 8GB RAM Boost Verde - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Motorola-Boost-256GB-Verde/dp/B0CXG65XJ3/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-3&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;em até 12x de R$ 79,12 sem juros;79,12;949,0;Amazon;23/11/2024 13:11:44;1.947
Smartphone Moto G84 5G 16GB RAM Boost* 256GB Azul - Couro Vegano  ;https://www.amazon.com.br/Smartphone-Moto-G84-256GB-Azul/dp/B0CGVWXHXV/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-4&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;em até 12x de R$ 120,19 sem juros;120,19;1289,46;Amazon;23/11/2024 13:11:44;3.861
Smartphone Motorola Moto G24 128GB 4GB RAM Rosa  ;https://www.amazon.com.br/Smartphone-Motorola-Moto-Boost-128GB/dp/B0CTKYSCW9/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-5&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;em até 12x de R$ 60,17 sem juros;60,17;653,43;Amazon;23/11/2024 13:11:44;2.101
